21	3.5 3.5 5.0 2.5 2.5 1.0 3.0 3.0 3.5 2.0 4.5 3.0 3.5 4.0 4.5 4.0 3.0 5.0 1.0 4.0 2.5 3.5 0.5 2.5 4.0 3.5 3.5 4.0 4.5 3.5 3.5 4.0 3.0 3.5 2.5 3.0 3.5 3.0 4.5 4.0 2.0 4.5 1.5 2.5 2.5 3.5 3.5 5.0 4.0 3.5 0.5 2.5 4.5 2.5 4.5 3.5 3.5 5.0 2.0 3.5 3.5 2.5 3.5 2.5 5.0 5.0 2.5 3.0 2.0 4.0 3.5 1.0 3.5 0.5 3.0 4.5 2.5 3.0 2.5 4.0 4.0 4.0 4.0 3.5 4.0 4.0 2.5 2.5 5.0 3.5 4.0 3.0 0.5 4.0 2.0 4.0 4.5 4.5 4.5 3.0 2.0 3.5 4.5 4.5 4.5 4.5 0.5 4.0 5.0 3.5 4.0 3.0 3.5 2.5 2.0 4.0 4.5 4.5 4.5 4.5 2.5 3.5 4.0 4.0 3.5 4.5 1.0 4.0 2.5 3.5 4.0 3.5 4.5 4.0 2.5 4.0 3.0 3.5 4.5 3.5 4.0 4.5 3.0 1.5 4.0 3.0 3.0 1.0 3.0 4.0 4.0 4.5 4.5 3.0 4.0 2.0 4.0 5.0 2.0 3.5 3.5 2.0 3.5 3.0 3.5 4.0 3.5 1.5 4.0 4.0 4.0 1.5 3.0 1.5 4.5 4.5 5.0 2.5 4.0 4.0 4.5 0.5 3.0 4.0 4.0 4.0 3.0 3.5 4.0 4.5 3.0 3.5 3.0 3.5 3.5 3.5 3.5 3.0 4.5 4.5 4.0 4.0 3.5 3.5 3.0 3.0 3.5 1.5 2.5 1.5 4.0 3.0 3.5 2.5 3.5 3.5 3.5 3.0 3.5 4.0 5.0 4.0 3.5 2.0 3.5 3.5 3.5 0.5 3.5 4.5 4.0 4.5 3.0 3.5 3.5 4.0 3.5 3.0 2.0 3.5 4.5 4.0 3.0 2.5 4.0 3.5 3.0 3.5 3.5 1.0 3.5 3.5 3.5 2.5 0.5 3.5 3.5 4.5 3.5 3.5 3.5 4.0 4.0 3.5 3.5 3.0 4.0 2.5 2.0 3.0 3.5 1.5 2.5 3.5 2.5 4.0 3.5 4.0 4.5 3.5 2.0 4.0 3.5 3.5 3.0 3.0 3.5 2.5 1.0 3.0 3.5 4.0 3.5 4.0 0.5 3.5 3.5 4.0 3.5 2.5 3.0 4.0 3.5 3.5 3.5 3.5 4.0 3.0 3.0 4.0 4.0 3.0 3.5 4.0 3.5 3.5 3.0 2.0 4.0 3.5 2.0 3.5 3.5 3.5 1.5 4.5 3.5 4.0 3.0 2.0 4.0 3.5 3.0 4.0 3.5 3.5 4.0 0.5 3.5 1.5 3.5 4.0 3.5 4.0 2.0 4.0 2.0 3.5 3.5 4.0 3.0 3.5 2.5 4.0 3.0 3.0 3.5 2.5 0.5 4.0 1.5 3.0 3.5 1.0 3.0 3.5 3.0 2.5 3.5 1.5 3.5 4.0 3.0 2.5 3.5 4.0 3.5 4.5 4.5 3.5 3.5 3.5 3.5 4.0 3.5 1.0 3.5 3.5 4.0 3.5 2.5 3.5 3.5 4.0 2.5 3.5 3.0 3.5 0.5 4.0 3.5 2.0 3.5 4.0 3.5 4.0 3.5 3.5 4.0 3.0 3.0 2.5 3.0 3.5 2.5 4.0 3.5 3.5 0.5 4.5 3.0 4.0 3.5 0.5 0.5 0.5 2.5 3.0 2.5 1.5 4.0 2.0 1.5 4.0 1.0 0.5 4.0 3.5 3.5 4.0 3.5 3.0 0.5 
22	4.5 4.0 4.0 5.0 5.0 5.0 3.0 3.0 5.0 4.0 5.0 4.5 0.5 4.0 4.0 3.5 2.0 3.5 3.0 4.0 3.5 0.5 5.0 4.0 4.0 4.0 0.5 4.5 4.0 2.5 4.5 4.5 3.0 3.0 4.5 1.5 3.5 4.0 3.5 1.0 3.5 0.5 0.5 3.0 3.5 2.0 3.5 4.5 0.5 0.5 3.5 3.5 1.5 2.5 4.0 4.0 4.0 0.5 1.0 3.5 5.0 0.5 0.5 2.0 4.0 2.0 4.0 3.5 2.0 0.5 1.0 2.5 1.0 2.5 3.0 2.5 2.5 3.5 0.5 2.5 3.0 0.5 1.0 1.5 2.5 4.0 5.0 1.5 0.5 0.5 0.5 2.5 3.5 1.0 1.0 4.0 0.5 0.5 4.0 1.0 3.0 0.5 2.0 0.5 1.0 0.5 0.5 3.5 2.0 4.0 0.5 4.0 2.0 0.5 0.5 0.5 0.5 3.5 0.5 
23	4.0 4.0 3.5 4.0 3.0 3.0 4.0 4.0 3.5 3.0 4.0 3.0 2.5 5.0 3.5 4.0 3.0 4.0 3.5 3.0 3.5 3.5 4.0 4.0 4.0 3.0 3.5 3.5 4.0 3.0 4.0 3.5 4.0 3.0 3.0 4.0 4.0 5.0 3.0 4.0 3.5 3.5 3.5 5.0 5.0 5.0 4.0 3.5 3.5 3.0 3.5 4.5 5.0 4.0 4.0 5.0 3.0 4.0 3.5 4.0 3.5 3.5 3.5 3.0 3.0 3.0 3.0 3.0 4.0 3.0 4.0 4.0 4.0 2.0 3.5 3.5 3.0 3.5 3.0 3.5 3.5 4.5 3.0 3.0 3.5 3.5 5.0 3.5 3.0 4.5 4.0 3.5 3.0 4.0 4.0 4.0 4.0 3.5 3.0 5.0 3.0 4.5 3.5 3.5 3.5 3.0 3.0 3.5 3.5 3.0 4.0 4.5 3.0 5.0 3.5 3.0 4.0 4.0 4.0 3.0 3.0 
24	4.5 3.5 4.0 3.5 3.5 4.0 3.5 4.5 4.5 3.5 3.5 4.5 4.0 3.0 3.5 2.0 4.0 4.5 3.5 4.0 4.5 3.0 3.5 4.0 4.0 4.0 3.0 3.0 3.5 3.5 4.0 4.0 4.0 4.0 3.0 3.5 2.5 3.5 4.0 4.0 3.5 4.0 3.5 4.5 2.0 4.0 4.0 4.0 3.5 4.0 3.5 4.0 3.5 3.5 4.5 4.0 3.0 4.0 4.0 3.0 2.0 4.5 4.0 3.5 3.0 4.5 3.5 3.0 3.5 3.5 4.0 4.0 4.0 3.0 4.0 3.0 3.5 4.0 3.5 4.0 3.5 4.0 4.0 3.5 3.5 3.0 3.0 4.0 3.0 3.0 4.0 3.0 4.0 4.0 4.0 4.0 4.0 3.5 4.0 3.5 3.0 3.5 3.5 4.0 3.5 4.0 4.0 2.5 4.0 3.0 
25	4.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 4.5 5.0 5.0 5.0 5.0 4.5 4.0 5.0 5.0 4.0 5.0 
26	3.0 3.0 4.0 3.0 3.0 4.0 3.0 2.0 3.0 3.0 4.0 3.0 3.0 3.0 3.0 3.0 2.0 4.0 4.0 4.0 4.0 
27	3.0 4.0 5.0 4.0 3.0 5.0 2.0 2.0 3.0 4.0 4.0 5.0 4.0 4.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 2.0 3.0 5.0 3.0 4.0 2.0 4.0 4.0 5.0 4.0 4.0 2.0 4.0 4.0 2.0 4.0 4.0 4.0 5.0 4.0 5.0 4.0 4.0 5.0 4.0 5.0 5.0 1.0 4.0 5.0 4.0 1.0 2.0 4.0 5.0 5.0 4.0 5.0 3.0 3.0 2.0 3.0 3.0 2.0 3.0 4.0 2.0 3.0 5.0 4.0 4.0 2.0 5.0 3.0 4.0 2.0 2.0 4.0 4.0 3.0 4.0 3.0 4.0 4.0 4.0 3.0 5.0 5.0 4.0 2.0 2.0 2.0 3.0 4.0 4.0 5.0 4.0 3.0 3.0 5.0 5.0 4.0 4.0 3.0 2.0 2.0 4.0 4.0 1.0 2.0 4.0 4.0 4.0 4.0 3.0 2.0 3.0 4.0 4.0 5.0 4.0 4.0 5.0 4.0 3.0 4.0 4.0 4.0 1.0 3.0 3.0 1.0 4.0 2.0 
28	3.5 2.5 3.0 1.5 2.5 3.5 3.0 3.5 3.5 2.0 3.5 1.5 2.5 3.0 3.0 3.0 3.0 3.0 4.0 3.0 4.5 4.5 2.0 4.0 3.5 3.5 4.0 3.0 3.0 4.0 1.5 2.5 1.0 2.0 3.0 2.5 4.0 2.5 3.0 4.0 3.5 3.5 3.0 3.5 4.0 3.0 3.0 4.5 4.0 2.5 2.5 3.0 3.0 3.0 2.5 3.5 3.5 1.5 1.0 2.5 3.5 3.0 2.0 4.5 3.0 2.0 3.0 2.0 2.0 2.5 3.5 3.5 3.0 2.5 3.0 3.0 3.0 2.5 3.5 3.0 4.0 2.5 2.5 2.0 4.0 4.0 2.5 3.0 3.0 4.0 4.0 3.5 3.5 4.0 4.0 2.0 3.5 3.0 4.5 3.5 4.0 3.5 4.0 4.5 2.0 2.0 3.5 3.0 3.5 4.0 4.0 2.5 2.5 3.0 3.0 2.5 4.5 3.0 3.5 2.5 3.0 2.0 4.5 3.0 2.0 2.5 2.5 3.5 2.0 1.5 3.0 2.5 4.0 3.5 3.0 3.5 2.5 4.0 4.0 2.5 2.0 2.5 5.0 3.5 3.5 2.0 1.5 4.0 3.5 3.5 2.5 2.0 3.0 2.5 4.0 2.5 2.5 4.0 2.0 2.0 3.5 4.5 2.0 1.5 3.0 4.0 3.5 3.0 4.0 2.5 3.0 1.5 3.0 1.5 3.0 2.0 2.5 4.0 3.0 2.5 3.0 3.5 3.0 2.5 3.5 4.0 3.0 2.5 2.5 3.0 3.0 3.0 4.0 2.5 2.0 2.5 2.5 2.5 2.0 2.5 1.5 3.0 2.5 3.0 2.5 4.0 3.0 2.5 3.0 3.0 4.0 3.5 4.0 2.5 4.0 4.0 2.5 3.0 3.5 3.0 4.5 3.0 4.0 2.5 3.5 3.0 4.0 3.5 2.5 3.5 2.0 4.0 3.5 3.0 3.5 2.0 3.0 4.0 3.0 3.0 2.5 3.5 3.0 3.0 3.5 3.5 3.0 3.5 2.0 4.0 3.5 2.5 2.0 3.5 2.5 1.0 3.0 3.0 3.5 3.0 2.5 3.5 2.0 2.0 2.5 3.0 4.0 2.5 3.0 3.0 2.5 4.5 2.5 4.5 3.0 3.5 3.0 3.5 4.0 3.5 3.5 3.0 3.0 3.0 2.0 2.0 2.5 3.0 2.5 3.5 4.5 3.0 3.0 3.5 3.0 2.0 3.5 3.0 1.5 1.5 2.5 3.5 2.0 3.0 3.0 2.5 4.0 2.0 1.5 2.5 3.5 4.0 2.5 2.0 2.5 3.0 4.0 3.0 4.0 3.5 3.5 3.5 3.0 3.0 3.0 1.5 3.0 3.5 2.5 2.0 3.0 3.5 3.5 3.0 2.5 4.0 2.0 4.0 4.5 2.0 4.0 4.5 5.0 2.5 4.0 4.0 3.5 2.5 4.0 3.0 2.5 4.5 3.0 3.0 4.0 3.5 3.5 3.0 2.0 2.0 2.5 2.5 4.0 3.0 3.5 3.0 2.5 3.0 2.0 4.0 4.0 3.5 3.5 3.0 2.5 2.5 2.5 4.5 1.0 2.0 3.5 4.0 4.0 3.0 3.0 3.0 3.0 2.5 3.5 3.0 2.0 4.0 3.0 4.0 2.0 4.5 3.5 3.0 3.0 4.5 3.5 2.5 2.5 3.0 4.0 3.5 2.5 3.0 2.0 4.5 2.0 3.5 3.5 3.0 3.0 2.5 2.0 2.5 2.5 2.5 4.5 3.0 2.5 4.0 3.0 3.0 2.5 3.0 4.5 2.0 3.0 3.0 2.0 2.0 2.0 2.5 3.0 2.0 3.0 3.5 2.5 4.0 2.5 3.0 3.0 1.5 2.5 2.5 4.0 3.5 2.5 4.5 2.5 3.0 3.0 3.0 2.0 2.0 1.0 3.0 2.0 4.5 2.5 2.5 2.0 2.5 2.5 2.0 3.5 5.0 1.5 2.5 1.0 2.5 4.0 3.5 2.5 2.5 3.5 2.5 3.5 3.0 4.0 3.5 2.5 2.5 3.0 3.0 3.5 2.5 4.5 3.5 1.0 4.0 2.5 3.0 2.5 3.0 2.0 2.0 2.0 4.0 4.0 0.5 3.5 3.0 4.5 2.5 4.5 4.0 2.0 3.0 3.5 4.0 4.0 2.5 2.5 4.0 2.5 3.0 3.0 4.5 2.0 2.0 2.0 4.0 3.5 2.5 2.0 2.5 3.5 3.0 2.0 3.0 2.5 2.5 2.0 2.5 3.0 3.5 3.5 3.0 4.0 3.0 2.0 3.5 3.0 2.5 4.0 4.0 3.0 4.5 2.5 3.5 3.5 2.5 3.0 3.0 3.0 3.0 3.5 3.5 4.5 3.5 4.5 1.5 2.5 3.5 2.0 5.0 
29	3.5 4.0 4.0 3.0 3.5 4.0 4.5 4.5 4.5 4.0 4.5 4.5 4.0 5.0 5.0 3.5 4.0 4.5 5.0 4.5 4.0 4.5 4.0 4.0 4.0 4.0 5.0 4.5 4.0 5.0 4.5 2.0 5.0 5.0 1.5 3.0 4.0 4.5 5.0 4.0 3.0 3.5 4.5 4.0 4.5 4.5 3.5 5.0 3.0 4.0 4.0 4.0 2.0 4.0 4.5 5.0 4.5 4.5 4.5 3.5 4.0 4.0 5.0 4.5 4.5 4.0 4.0 4.0 4.5 5.0 4.0 4.0 4.0 5.0 3.5 4.5 4.5 4.5 4.0 4.5 4.0 
30	5.0 5.0 5.0 3.5 4.0 5.0 5.0 3.0 5.0 3.5 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 5.0 5.0 5.0 4.0 5.0 
31	5.0 3.0 4.0 4.0 3.0 2.0 4.0 4.0 4.0 4.0 3.0 5.0 5.0 4.0 3.0 5.0 5.0 4.0 4.0 4.0 5.0 2.0 4.0 5.0 5.0 5.0 4.0 2.0 3.0 4.0 5.0 4.0 3.0 4.0 3.0 4.0 3.0 2.0 4.0 5.0 5.0 4.0 4.0 4.0 5.0 5.0 5.0 3.0 1.0 5.0 
32	3.0 3.0 3.0 4.0 4.0 3.0 4.0 4.0 4.0 4.0 3.0 5.0 3.0 5.0 3.0 4.0 4.0 3.0 4.0 3.0 4.0 3.0 5.0 4.0 4.0 3.0 4.0 3.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 3.0 3.0 4.0 5.0 3.0 3.0 4.0 3.0 3.0 4.0 3.0 5.0 4.0 4.0 5.0 4.0 3.0 5.0 5.0 5.0 4.0 3.0 3.0 3.0 3.0 3.0 4.0 3.0 4.0 3.0 4.0 3.0 3.0 3.0 1.0 3.0 4.0 2.0 4.0 3.0 5.0 3.0 5.0 4.0 5.0 4.0 3.0 4.0 4.0 4.0 5.0 3.0 4.0 5.0 5.0 3.0 4.0 3.0 5.0 4.0 2.0 4.0 3.0 4.0 3.0 4.0 4.0 
33	3.0 1.0 2.0 4.0 4.0 3.0 5.0 3.0 3.0 5.0 5.0 2.0 5.0 4.0 4.0 5.0 3.0 4.0 3.0 3.0 4.0 3.0 4.0 3.0 4.0 5.0 4.0 4.0 5.0 3.0 3.0 5.0 4.0 4.0 2.0 5.0 5.0 4.0 5.0 4.0 5.0 5.0 4.0 4.0 5.0 4.0 3.0 2.0 4.0 4.0 3.0 5.0 5.0 4.0 5.0 1.0 5.0 4.0 5.0 4.0 5.0 4.0 4.0 4.0 1.0 5.0 4.0 5.0 5.0 5.0 3.0 4.0 4.0 5.0 4.0 3.0 3.0 4.0 5.0 3.0 5.0 5.0 3.0 5.0 4.0 4.0 3.0 4.0 2.0 5.0 3.0 3.0 4.0 4.0 4.0 5.0 3.0 3.0 2.0 5.0 2.0 4.0 5.0 5.0 3.0 5.0 2.0 3.0 5.0 5.0 4.0 5.0 5.0 4.0 4.0 2.0 3.0 4.0 2.0 3.0 4.0 4.0 3.0 5.0 5.0 3.0 4.0 3.0 2.0 3.0 4.0 3.0 2.0 3.0 3.0 4.0 3.0 4.0 2.0 5.0 5.0 2.0 4.0 3.0 2.0 3.0 2.0 4.0 4.0 5.0 5.0 4.0 3.0 4.0 4.0 5.0 
34	5.0 3.5 0.5 1.0 3.0 4.0 4.0 0.5 4.5 3.5 3.0 2.5 1.0 4.5 2.5 2.5 3.5 0.5 3.0 4.5 5.0 2.0 1.0 4.5 3.0 4.0 3.5 3.0 3.0 2.0 4.0 4.0 2.5 3.0 1.5 4.0 4.5 5.0 3.0 4.5 5.0 2.0 4.5 4.0 3.5 0.5 4.5 3.0 5.0 4.0 4.0 4.0 1.0 4.0 3.0 5.0 4.0 2.0 2.0 1.0 3.5 5.0 4.5 4.5 5.0 3.5 5.0 5.0 4.5 4.0 5.0 0.5 4.5 4.5 4.5 2.0 5.0 2.0 4.5 4.5 3.0 5.0 3.0 2.0 4.5 5.0 
35	4.0 5.0 3.0 5.0 5.0 5.0 5.0 5.0 4.0 3.0 4.0 4.0 3.0 4.0 5.0 2.0 4.0 3.0 5.0 4.0 5.0 4.0 3.0 
36	2.5 0.5 4.0 3.0 3.0 2.0 3.5 3.5 1.5 2.5 2.0 3.5 2.5 1.5 2.5 4.0 2.0 4.0 2.5 2.5 3.0 2.0 1.5 0.5 2.0 2.0 4.5 3.0 3.5 2.0 2.0 2.5 3.0 1.5 4.5 4.0 3.0 2.5 2.0 3.0 3.5 1.5 2.0 4.5 2.5 4.5 2.0 3.0 2.0 4.5 2.0 2.0 2.0 1.0 2.5 3.0 4.0 1.5 2.0 3.0 
37	5.0 3.0 5.0 5.0 4.0 5.0 5.0 4.0 3.0 5.0 4.0 4.0 2.0 4.0 4.0 3.0 5.0 3.0 5.0 5.0 4.0 
38	5.0 3.0 3.0 3.0 3.0 5.0 3.0 3.0 5.0 4.0 5.0 3.0 4.0 1.0 4.0 1.0 3.0 1.0 3.0 5.0 4.0 4.0 3.0 5.0 2.0 1.0 1.0 2.0 3.0 3.0 3.0 4.0 3.0 5.0 3.0 3.0 3.0 3.0 4.0 3.0 3.0 5.0 2.0 2.0 4.0 4.0 3.0 3.0 3.0 3.0 2.0 2.0 3.0 4.0 5.0 3.0 3.0 3.0 3.0 5.0 3.0 3.0 2.0 5.0 3.0 4.0 3.0 2.0 3.0 3.0 3.0 4.0 4.0 3.0 4.0 2.0 4.0 2.0 
39	3.0 3.0 5.0 5.0 5.0 4.0 4.0 4.0 4.0 4.0 5.0 3.0 3.0 5.0 4.0 4.0 4.0 3.0 2.0 3.0 4.0 4.0 3.0 3.0 4.0 3.0 5.0 4.0 4.0 4.0 5.0 5.0 4.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 5.0 4.0 4.0 1.0 4.0 5.0 5.0 4.0 3.0 4.0 4.0 2.0 5.0 4.0 2.0 5.0 2.0 2.0 5.0 2.0 4.0 5.0 4.0 3.0 3.0 3.0 2.0 3.0 5.0 1.0 3.0 5.0 5.0 5.0 3.0 4.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.0 3.0 4.0 5.0 5.0 5.0 3.0 3.0 5.0 5.0 5.0 2.0 5.0 4.0 4.0 5.0 
40	5.0 5.0 2.0 4.0 4.0 4.0 5.0 3.0 4.0 2.0 4.0 5.0 5.0 1.0 4.0 4.0 5.0 4.0 3.0 3.0 5.0 4.0 3.0 4.0 3.0 5.0 4.0 2.0 4.0 4.0 3.0 3.0 5.0 4.0 2.0 1.0 4.0 5.0 4.0 3.0 5.0 1.0 4.0 4.0 4.0 2.0 5.0 4.0 3.0 5.0 1.0 5.0 3.0 5.0 5.0 5.0 5.0 5.0 3.0 5.0 3.0 4.0 5.0 4.0 3.0 3.0 5.0 3.0 4.0 5.0 4.0 3.0 4.0 5.0 4.0 4.0 3.0 3.0 3.0 3.0 3.0 5.0 3.0 3.0 3.0 4.0 4.0 3.0 5.0 3.0 5.0 3.0 3.0 5.0 3.0 4.0 4.0 4.0 3.0 4.0 4.0 3.0 5.0 
41	3.5 3.0 2.0 2.0 3.0 4.0 5.0 2.0 4.0 0.5 2.0 4.0 4.0 3.0 4.0 2.0 4.0 3.0 2.0 1.5 2.0 3.0 2.0 5.0 2.0 2.0 0.5 4.0 2.0 4.5 5.0 5.0 3.0 3.5 3.0 2.0 2.0 2.0 3.0 3.0 5.0 4.0 2.5 4.0 3.0 4.0 2.0 2.0 5.0 2.5 4.0 4.0 2.0 3.0 4.0 5.0 2.0 4.0 4.0 3.0 4.0 4.0 2.5 3.0 4.0 0.5 5.0 4.0 4.0 3.5 3.0 3.5 5.0 4.0 3.5 4.0 4.0 4.0 2.0 3.0 3.5 5.0 5.0 5.0 3.0 3.0 4.0 2.5 3.0 4.0 2.0 3.0 3.5 1.0 2.0 4.0 4.0 4.0 5.0 4.0 4.0 3.0 3.0 3.5 5.0 3.0 5.0 3.5 4.5 5.0 5.0 4.0 5.0 2.5 2.0 3.5 2.0 4.0 3.0 4.0 4.0 4.0 3.0 3.0 4.0 4.0 3.0 4.0 3.5 4.0 4.0 4.0 3.5 3.0 3.5 3.0 3.0 4.0 4.0 2.0 3.5 0.5 0.5 4.0 3.5 4.0 4.0 2.0 5.0 2.5 3.5 4.5 4.0 3.0 2.5 3.0 3.0 4.0 3.0 1.0 3.0 3.5 4.0 4.0 4.0 4.0 3.0 3.5 3.0 4.0 4.0 0.5 2.0 3.5 3.0 1.0 4.0 3.5 5.0 3.5 4.0 4.0 1.0 4.0 2.0 4.0 4.0 4.0 1.5 3.0 3.0 3.0 5.0 4.0 3.0 3.5 1.0 4.0 3.0 3.5 4.0 3.0 0.5 4.0 0.5 5.0 4.0 2.5 0.5 0.5 4.0 3.0 0.5 2.0 4.0 3.5 1.0 
42	4.0 3.0 5.0 5.0 5.0 2.0 4.0 5.0 4.0 5.0 4.0 3.0 4.0 4.0 3.0 3.0 1.0 4.0 5.0 2.0 3.0 3.0 2.0 3.0 2.0 4.0 4.0 3.0 3.0 5.0 4.0 4.0 4.0 4.0 3.0 4.0 5.0 3.0 5.0 4.0 5.0 3.0 5.0 2.0 2.0 4.0 5.0 2.0 4.0 4.0 2.0 5.0 3.0 3.0 4.0 3.0 2.0 2.0 3.0 4.0 4.0 4.0 2.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 4.0 4.0 4.0 4.0 4.0 3.0 2.0 4.0 3.0 3.0 3.0 4.0 4.0 2.0 3.0 4.0 4.0 4.0 5.0 4.0 5.0 5.0 2.0 4.0 3.0 5.0 5.0 2.0 2.0 3.0 2.0 5.0 4.0 2.0 2.0 3.0 2.0 3.0 4.0 5.0 5.0 2.0 5.0 5.0 2.0 2.0 2.0 4.0 4.0 2.0 5.0 4.0 3.0 3.0 5.0 5.0 5.0 1.0 4.0 4.0 5.0 5.0 4.0 4.0 3.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0 2.0 4.0 4.0 5.0 5.0 2.0 4.0 2.0 2.0 4.0 3.0 4.0 2.0 2.0 4.0 4.0 4.0 4.0 2.0 5.0 3.0 5.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 2.0 3.0 4.0 3.0 2.0 4.0 5.0 4.0 2.0 4.0 5.0 3.0 3.0 3.0 1.0 5.0 5.0 2.0 4.0 5.0 4.0 2.0 3.0 2.0 4.0 4.0 2.0 3.0 4.0 2.0 4.0 4.0 4.0 2.0 2.0 5.0 4.0 3.0 4.0 5.0 5.0 5.0 3.0 4.0 2.0 4.0 4.0 3.0 4.0 3.0 2.0 4.0 3.0 4.0 4.0 5.0 3.0 4.0 4.0 3.0 4.0 5.0 4.0 4.0 2.0 2.0 5.0 5.0 3.0 5.0 2.0 3.0 4.0 3.0 3.0 2.0 5.0 4.0 4.0 3.0 5.0 4.0 1.0 4.0 2.0 5.0 4.0 4.0 5.0 4.0 5.0 3.0 4.0 3.0 4.0 4.0 3.0 2.0 4.0 4.0 3.0 4.0 4.0 4.0 5.0 4.0 5.0 3.0 3.0 3.0 3.0 4.0 3.0 5.0 2.0 4.0 5.0 4.0 4.0 4.0 4.0 3.0 4.0 5.0 3.0 4.0 4.0 3.0 4.0 4.0 3.0 4.0 4.0 5.0 5.0 4.0 3.0 4.0 3.0 5.0 4.0 5.0 3.0 3.0 4.0 4.0 3.0 4.0 4.0 2.0 4.0 2.0 4.0 2.0 2.0 4.0 4.0 3.0 3.0 4.0 4.0 4.0 2.0 4.0 4.0 3.0 4.0 4.0 2.0 2.0 4.0 4.0 3.0 4.0 1.0 4.0 5.0 5.0 4.0 5.0 4.0 2.0 3.0 4.0 4.0 3.0 4.0 3.0 1.0 1.0 1.0 4.0 4.0 4.0 5.0 2.0 3.0 2.0 2.0 5.0 3.0 2.0 2.0 4.0 3.0 2.0 3.0 2.0 2.0 5.0 4.0 5.0 4.0 4.0 4.0 4.0 5.0 2.0 5.0 4.0 2.0 4.0 4.0 5.0 3.0 3.0 3.0 3.0 5.0 4.0 4.0 3.0 5.0 4.0 1.0 4.0 5.0 4.0 3.0 3.0 4.0 1.0 2.0 2.0 5.0 4.0 5.0 5.0 4.0 4.0 4.0 5.0 2.0 4.0 4.0 4.0 2.0 3.0 4.0 2.0 
43	5.0 5.0 5.0 5.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 3.0 5.0 5.0 5.0 4.0 5.0 5.0 3.0 5.0 4.0 4.0 4.0 5.0 4.0 3.0 3.0 5.0 4.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 3.0 5.0 3.0 3.0 4.0 4.0 4.0 5.0 5.0 4.0 4.0 4.0 3.0 4.0 4.0 5.0 5.0 5.0 5.0 5.0 5.0 3.0 3.0 5.0 4.0 3.0 5.0 5.0 4.0 5.0 5.0 5.0 4.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 4.0 3.0 4.0 5.0 4.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 
44	3.0 3.0 3.0 1.0 4.0 4.0 3.0 3.0 4.0 4.0 4.0 5.0 2.0 3.0 5.0 4.0 1.0 3.0 3.0 4.0 3.0 1.0 5.0 2.0 5.0 3.0 3.0 2.0 2.0 4.0 2.0 3.0 3.0 3.0 4.0 4.0 3.0 4.0 5.0 2.0 4.0 4.0 5.0 5.0 4.0 1.0 4.0 5.0 
